x,museum_code,region,ecology,parameter,mean,phylo_names,evapo,aridity,SVL
2856,YPM7080,DA,terrestrial_leaflitter,Sp,14.51179,Rhaebo_guttatus,0.1145,3.1186,150.08
2857,YPM7080,VA,terrestrial_leaflitter,Sp,16.021902,Rhaebo_guttatus,0.1145,3.1186,150.08
2858,YPM7080,VP,terrestrial_leaflitter,Sp,27.317693,Rhaebo_guttatus,0.1145,3.1186,150.08
2859,YPM7080,DP,terrestrial_leaflitter,Sp,13.380038,Rhaebo_guttatus,0.1145,3.1186,150.08
2860,YPM7080,DA,terrestrial_leaflitter,Sq,6.060820453,Rhaebo_guttatus,0.1145,3.1186,150.08
2861,YPM7080,DP,terrestrial_leaflitter,Sq,3.742223988,Rhaebo_guttatus,0.1145,3.1186,150.08
2862,YPM7080,VP,terrestrial_leaflitter,Sq,9.399901411,Rhaebo_guttatus,0.1145,3.1186,150.08
2863,YPM7080,VA,terrestrial_leaflitter,Sq,3.162726444,Rhaebo_guttatus,0.1145,3.1186,150.08
2864,YPM7226,VP,terrestrial_leaflitter,Sp,20.04571667,Rhinella_marina,0.1866,1.0201,178.81
2865,YPM7226,DP,terrestrial_leaflitter,Sp,31.56242267,Rhinella_marina,0.1866,1.0201,178.81
2866,YPM7226,DA,terrestrial_leaflitter,Sp,19.24979033,Rhinella_marina,0.1866,1.0201,178.81
2867,YPM7226,VA,terrestrial_leaflitter,Sp,13.57395367,Rhinella_marina,0.1866,1.0201,178.81
2868,YPM7226,VP,terrestrial_leaflitter,Sq,6.003932856,Rhinella_marina,0.1866,1.0201,178.81
2869,YPM7226,DP,terrestrial_leaflitter,Sq,6.521089059,Rhinella_marina,0.1866,1.0201,178.81
2870,YPM7226,DA,terrestrial_leaflitter,Sq,3.506376119,Rhinella_marina,0.1866,1.0201,178.81
2871,YPM7226,VA,terrestrial_leaflitter,Sq,2.639607998,Rhinella_marina,0.1866,1.0201,178.81
2872,MVZ57775,DA,terrestrial_leaflitter,Sp,44.07918667,Rhinella_spinulosa,0.1438,0.5072,60.91
2873,MVZ57770,DP,terrestrial_leaflitter,Sp,28.468859,Rhinella_spinulosa,0.1536,0.4555,64.27
2874,MVZ57770,VP,terrestrial_leaflitter,Sp,38.59553,Rhinella_spinulosa,0.1536,0.4555,64.27
2875,MVZ57770,VA,terrestrial_leaflitter,Sp,39.24381867,Rhinella_spinulosa,0.1536,0.4555,64.27
2876,MVZ57770,DA,terrestrial_leaflitter,Sp,15.97317367,Rhinella_spinulosa,0.1536,0.4555,64.27
2877,MVZ57775,VA,terrestrial_leaflitter,Sp,33.26788967,Rhinella_spinulosa,0.1438,0.5072,60.91
2878,MVZ57775,VP,terrestrial_leaflitter,Sp,23.98912633,Rhinella_spinulosa,0.1438,0.5072,60.91
2879,MVZ57775,DP,terrestrial_leaflitter,Sp,42.05188433,Rhinella_spinulosa,0.1438,0.5072,60.91
2880,MVZ57770,DP,terrestrial_leaflitter,Sq,5.881606477,Rhinella_spinulosa,0.1536,0.4555,64.27
2881,MVZ57775,DA,terrestrial_leaflitter,Sq,8.579361137,Rhinella_spinulosa,0.1438,0.5072,60.91
2882,MVZ57770,VP,terrestrial_leaflitter,Sq,12.06147345,Rhinella_spinulosa,0.1536,0.4555,64.27
2883,MVZ57770,VA,terrestrial_leaflitter,Sq,8.162006469,Rhinella_spinulosa,0.1536,0.4555,64.27
2884,MVZ57775,DP,terrestrial_leaflitter,Sq,5.144108115,Rhinella_spinulosa,0.1438,0.5072,60.91
2885,MVZ57775,VA,terrestrial_leaflitter,Sq,5.620443421,Rhinella_spinulosa,0.1438,0.5072,60.91
2886,MVZ57775,VP,terrestrial_leaflitter,Sq,4.98260682,Rhinella_spinulosa,0.1438,0.5072,60.91
2887,MVZ57770,DA,terrestrial_leaflitter,Sq,3.218605879,Rhinella_spinulosa,0.1536,0.4555,64.27
2888,MVZ188059,DP,terrestrial_leaflitter,Sp,6.671097167,Rhinoderma_darwinii,0.1095,1.6058,24.56
2889,MVZ127676,VP,terrestrial_leaflitter,Sp,4.964303867,Rhinoderma_darwinii,0.135,0.5818,19.2
2890,MVZ66799,VP,terrestrial_leaflitter,Sp,9.215544,Rhinoderma_darwinii,NA,NA,25
2891,MVZ188059,VP,terrestrial_leaflitter,Sp,7.395394333,Rhinoderma_darwinii,0.1095,1.6058,24.56
2892,MVZ147999,DP,terrestrial_leaflitter,Sp,1.886435967,Rhinoderma_darwinii,0.1105,1.6923,22.81
2893,MVZ127676,DP,terrestrial_leaflitter,Sp,3.124445867,Rhinoderma_darwinii,0.135,0.5818,19.2
2894,MVZ147999,DA,terrestrial_leaflitter,Sp,2.068743367,Rhinoderma_darwinii,0.1105,1.6923,22.81
2895,MVZ188059,DA,terrestrial_leaflitter,Sp,6.425415,Rhinoderma_darwinii,0.1095,1.6058,24.56
2896,MVZ127676,DA,terrestrial_leaflitter,Sp,7.257813733,Rhinoderma_darwinii,0.135,0.5818,19.2
2897,MVZ147999,VA,terrestrial_leaflitter,Sp,5.196168367,Rhinoderma_darwinii,0.1105,1.6923,22.81
2898,MVZ147999,VP,terrestrial_leaflitter,Sp,6.538026767,Rhinoderma_darwinii,0.1105,1.6923,22.81
2899,MVZ127676,VA,terrestrial_leaflitter,Sp,5.506223567,Rhinoderma_darwinii,0.135,0.5818,19.2
2900,MVZ66799,DP,terrestrial_leaflitter,Sp,14.06724167,Rhinoderma_darwinii,NA,NA,25
2901,MVZ66799,VA,terrestrial_leaflitter,Sp,16.72958667,Rhinoderma_darwinii,NA,NA,25
2902,MVZ66799,DA,terrestrial_leaflitter,Sp,11.74567367,Rhinoderma_darwinii,NA,NA,25
2903,MVZ188059,VA,terrestrial_leaflitter,Sp,6.524816,Rhinoderma_darwinii,0.1095,1.6058,24.56
2904,MVZ66799,DA,terrestrial_leaflitter,Sq,2.478302097,Rhinoderma_darwinii,NA,NA,25
2905,MVZ66799,DP,terrestrial_leaflitter,Sq,2.835295192,Rhinoderma_darwinii,NA,NA,25
2906,MVZ127676,VP,terrestrial_leaflitter,Sq,1.394452243,Rhinoderma_darwinii,0.135,0.5818,19.2
2907,MVZ66799,VA,terrestrial_leaflitter,Sq,2.755132328,Rhinoderma_darwinii,NA,NA,25
2908,MVZ66799,VP,terrestrial_leaflitter,Sq,2.614308879,Rhinoderma_darwinii,NA,NA,25
2909,MVZ127676,VA,terrestrial_leaflitter,Sq,0.992813308,Rhinoderma_darwinii,0.135,0.5818,19.2
2910,MVZ147999,VP,terrestrial_leaflitter,Sq,1.276455179,Rhinoderma_darwinii,0.1105,1.6923,22.81
2911,MVZ188059,DP,terrestrial_leaflitter,Sq,0.901845349,Rhinoderma_darwinii,0.1095,1.6058,24.56
2912,MVZ188059,VA,terrestrial_leaflitter,Sq,1.272602018,Rhinoderma_darwinii,0.1095,1.6058,24.56
2913,MVZ147999,VA,terrestrial_leaflitter,Sq,1.421680245,Rhinoderma_darwinii,0.1105,1.6923,22.81
2914,MVZ188059,VP,terrestrial_leaflitter,Sq,1.56214761,Rhinoderma_darwinii,0.1095,1.6058,24.56
2915,MVZ127676,DA,terrestrial_leaflitter,Sq,1.073851587,Rhinoderma_darwinii,0.135,0.5818,19.2
2916,MVZ127676,DP,terrestrial_leaflitter,Sq,0.605405628,Rhinoderma_darwinii,0.135,0.5818,19.2
2917,MVZ188059,DA,terrestrial_leaflitter,Sq,0.97607754,Rhinoderma_darwinii,0.1095,1.6058,24.56
2918,MVZ147999,DA,terrestrial_leaflitter,Sq,0.327155287,Rhinoderma_darwinii,0.1105,1.6923,22.81
2919,MVZ147999,DP,terrestrial_leaflitter,Sq,0.407915328,Rhinoderma_darwinii,0.1105,1.6923,22.81
2920,MVZ164758,DA,terrestrial_burrower,Sp,10.25206567,Rhinophrynus_dorsalis,0.1874,0.6683,58.63
2921,MVZ164758,VA,terrestrial_burrower,Sp,31.92293833,Rhinophrynus_dorsalis,0.1874,0.6683,58.63
2922,MVZ164758,VP,terrestrial_burrower,Sp,12.932123,Rhinophrynus_dorsalis,0.1874,0.6683,58.63
2923,MVZ164755,VA,terrestrial_burrower,Sp,16.99106367,Rhinophrynus_dorsalis,0.1874,0.6683,47.65
2924,MVZ117606,VA,terrestrial_burrower,Sp,8.791625,Rhinophrynus_dorsalis,NA,0,60.7
2925,MVZ128941,VA,terrestrial_burrower,Sp,30.18147667,Rhinophrynus_dorsalis,NA,NA,62.32
2926,MVZ164755,DP,terrestrial_burrower,Sp,9.808588,Rhinophrynus_dorsalis,0.1874,0.6683,47.65
2927,MVZ117606,VP,terrestrial_burrower,Sp,6.122413433,Rhinophrynus_dorsalis,NA,0,60.7
2928,MVZ128941,VP,terrestrial_burrower,Sp,37.89652433,Rhinophrynus_dorsalis,NA,NA,62.32
2929,MVZ164755,VP,terrestrial_burrower,Sp,34.45016933,Rhinophrynus_dorsalis,0.1874,0.6683,47.65
2930,MVZ164755,DA,terrestrial_burrower,Sp,17.01019533,Rhinophrynus_dorsalis,0.1874,0.6683,47.65
2931,MVZ117606,DA,terrestrial_burrower,Sp,11.169939,Rhinophrynus_dorsalis,NA,0,60.7
2932,MVZ128941,DA,terrestrial_burrower,Sp,9.707741,Rhinophrynus_dorsalis,NA,NA,62.32
2933,MVZ117606,DP,terrestrial_burrower,Sp,13.86446,Rhinophrynus_dorsalis,NA,0,60.7
2934,MVZ164758,DP,terrestrial_burrower,Sp,12.68697967,Rhinophrynus_dorsalis,0.1874,0.6683,58.63
2935,MVZ128941,VP,terrestrial_burrower,Sq,9.256916753,Rhinophrynus_dorsalis,NA,NA,62.32
2936,MVZ164755,DA,terrestrial_burrower,Sq,4.642890907,Rhinophrynus_dorsalis,0.1874,0.6683,47.65
2937,MVZ117606,DP,terrestrial_burrower,Sq,3.277616173,Rhinophrynus_dorsalis,NA,0,60.7
2938,MVZ164758,VP,terrestrial_burrower,Sq,3.283347795,Rhinophrynus_dorsalis,0.1874,0.6683,58.63
2939,MVZ164755,VP,terrestrial_burrower,Sq,7.249133196,Rhinophrynus_dorsalis,0.1874,0.6683,47.65
2940,MVZ128941,DA,terrestrial_burrower,Sq,2.036143313,Rhinophrynus_dorsalis,NA,NA,62.32
2941,MVZ128941,VA,terrestrial_burrower,Sq,8.510682769,Rhinophrynus_dorsalis,NA,NA,62.32
2942,MVZ164755,VA,terrestrial_burrower,Sq,5.064048805,Rhinophrynus_dorsalis,0.1874,0.6683,47.65
2943,MVZ164755,DP,terrestrial_burrower,Sq,2.398677116,Rhinophrynus_dorsalis,0.1874,0.6683,47.65
2944,MVZ164758,DA,terrestrial_burrower,Sq,2.648361573,Rhinophrynus_dorsalis,0.1874,0.6683,58.63
2945,MVZ164758,DP,terrestrial_burrower,Sq,3.474468718,Rhinophrynus_dorsalis,0.1874,0.6683,58.63
2946,MVZ117606,VP,terrestrial_burrower,Sq,1.036029212,Rhinophrynus_dorsalis,NA,0,60.7
2947,MVZ117606,DA,terrestrial_burrower,Sq,1.394148274,Rhinophrynus_dorsalis,NA,0,60.7
2948,MVZ117606,VA,terrestrial_burrower,Sq,1.170774357,Rhinophrynus_dorsalis,NA,0,60.7
2949,MVZ164758,VA,terrestrial_burrower,Sq,5.097961813,Rhinophrynus_dorsalis,0.1874,0.6683,58.63
2950,MVZ253170,DA,terrestrial_torrent,Sp,16.550315,Sabahphrynus_maculatus,0.1292,2.0248,70.85
2951,MVZ253170,DP,terrestrial_torrent,Sp,28.51733933,Sabahphrynus_maculatus,0.1292,2.0248,70.85
2952,MVZ234678,VP,terrestrial_torrent,Sp,21.453435,Sabahphrynus_maculatus,0.1303,1.8921,70.3
2953,MVZ253170,VP,terrestrial_torrent,Sp,39.45910567,Sabahphrynus_maculatus,0.1292,2.0248,70.85
2954,MVZ253177,DP,terrestrial_torrent,Sp,54.501477,Sabahphrynus_maculatus,0.1457,1.3591,52.06
2955,MVZ82688,DA,terrestrial_torrent,Sp,22.15253833,Sabahphrynus_maculatus,0.1276,2.515,61.54
2956,MVZ253177,VA,terrestrial_torrent,Sp,37.42689133,Sabahphrynus_maculatus,0.1457,1.3591,52.06
2957,MVZ234678,DP,terrestrial_torrent,Sp,36.19132633,Sabahphrynus_maculatus,0.1303,1.8921,70.3
2958,MVZ82688,VA,terrestrial_torrent,Sp,52.24719367,Sabahphrynus_maculatus,0.1276,2.515,61.54
2959,MVZ82688,VP,terrestrial_torrent,Sp,33.90446833,Sabahphrynus_maculatus,0.1276,2.515,61.54
2960,MVZ253177,VP,terrestrial_torrent,Sp,38.047224,Sabahphrynus_maculatus,0.1457,1.3591,52.06
2961,MVZ253177,DA,terrestrial_torrent,Sp,34.98175133,Sabahphrynus_maculatus,0.1457,1.3591,52.06
2962,MVZ253170,VA,terrestrial_torrent,Sp,43.59241267,Sabahphrynus_maculatus,0.1292,2.0248,70.85
2963,MVZ82688,DP,terrestrial_torrent,Sp,58.41871667,Sabahphrynus_maculatus,0.1276,2.515,61.54
2964,MVZ234678,DA,terrestrial_torrent,Sp,10.74230733,Sabahphrynus_maculatus,0.1303,1.8921,70.3
2965,MVZ234678,VA,terrestrial_torrent,Sp,18.515347,Sabahphrynus_maculatus,0.1303,1.8921,70.3
2966,MVZ253177,DP,terrestrial_torrent,Sq,13.35201838,Sabahphrynus_maculatus,0.1457,1.3591,52.06
2967,MVZ253177,VP,terrestrial_torrent,Sq,10.142533,Sabahphrynus_maculatus,0.1457,1.3591,52.06
2968,MVZ82688,DP,terrestrial_torrent,Sq,14.59631519,Sabahphrynus_maculatus,0.1276,2.515,61.54
2969,MVZ253170,VA,terrestrial_torrent,Sq,10.38619233,Sabahphrynus_maculatus,0.1292,2.0248,70.85
2970,MVZ82688,VP,terrestrial_torrent,Sq,5.684228926,Sabahphrynus_maculatus,0.1276,2.515,61.54
2971,MVZ253177,VA,terrestrial_torrent,Sq,7.709382484,Sabahphrynus_maculatus,0.1457,1.3591,52.06
2972,MVZ234678,DP,terrestrial_torrent,Sq,8.124980655,Sabahphrynus_maculatus,0.1303,1.8921,70.3
2973,MVZ253177,DA,terrestrial_torrent,Sq,5.594615814,Sabahphrynus_maculatus,0.1457,1.3591,52.06
2974,MVZ253170,DA,terrestrial_torrent,Sq,3.87195438,Sabahphrynus_maculatus,0.1292,2.0248,70.85
2975,MVZ82688,VA,terrestrial_torrent,Sq,7.101827388,Sabahphrynus_maculatus,0.1276,2.515,61.54
2976,MVZ253170,DP,terrestrial_torrent,Sq,5.862741807,Sabahphrynus_maculatus,0.1292,2.0248,70.85
2977,MVZ234678,VP,terrestrial_torrent,Sq,5.84443456,Sabahphrynus_maculatus,0.1303,1.8921,70.3
2978,MVZ82688,DA,terrestrial_torrent,Sq,4.006644933,Sabahphrynus_maculatus,0.1276,2.515,61.54
2979,MVZ234678,VA,terrestrial_torrent,Sq,3.441837454,Sabahphrynus_maculatus,0.1303,1.8921,70.3
2980,MVZ253170,VP,terrestrial_torrent,Sq,6.328510992,Sabahphrynus_maculatus,0.1292,2.0248,70.85
2981,MVZ234678,DA,terrestrial_torrent,Sq,2.158876326,Sabahphrynus_maculatus,0.1303,1.8921,70.3
2982,MVZ209071,VP,terrestrial_burrower,Sp,17.516756,Scaphiopus_couchii,0.2403,0.1568,74.6
2983,MVZ292067,VP,terrestrial_burrower,Sp,24.65837367,Scaphiopus_couchii,NA,NA,56.66
2984,MVZ292172,VA,terrestrial_burrower,Sp,9.882916,Scaphiopus_couchii,NA,NA,47.69
2985,MVZ292172,DP,terrestrial_burrower,Sp,9.801076667,Scaphiopus_couchii,NA,NA,47.69
2986,MVZ292067,VA,terrestrial_burrower,Sp,25.33282567,Scaphiopus_couchii,NA,NA,56.66
2987,MVZ209071,DP,terrestrial_burrower,Sp,20.132422,Scaphiopus_couchii,0.2403,0.1568,74.6
2988,MVZ292067,DP,terrestrial_burrower,Sp,47.26107333,Scaphiopus_couchii,NA,NA,56.66
2989,MVZ209071,DA,terrestrial_burrower,Sp,13.65899033,Scaphiopus_couchii,0.2403,0.1568,74.6
2990,MVZ292069,VA,terrestrial_burrower,Sp,15.54133567,Scaphiopus_couchii,NA,NA,61.38
2991,MVZ292067,DA,terrestrial_burrower,Sp,29.982078,Scaphiopus_couchii,NA,NA,56.66
2992,MVZ292069,DP,terrestrial_burrower,Sp,13.079643,Scaphiopus_couchii,NA,NA,61.38
2993,MVZ292069,VP,terrestrial_burrower,Sp,11.28456967,Scaphiopus_couchii,NA,NA,61.38
2994,MVZ209071,VA,terrestrial_burrower,Sp,10.99332633,Scaphiopus_couchii,0.2403,0.1568,74.6
2995,MVZ292172,VP,terrestrial_burrower,Sp,8.750653667,Scaphiopus_couchii,NA,NA,47.69
2996,MVZ292069,DA,terrestrial_burrower,Sp,11.718582,Scaphiopus_couchii,NA,NA,61.38
2997,MVZ292172,DA,terrestrial_burrower,Sp,8.295985,Scaphiopus_couchii,NA,NA,47.69
2998,MVZ209071,VP,terrestrial_burrower,Sq,4.345046127,Scaphiopus_couchii,0.2403,0.1568,74.6
2999,MVZ292067,VA,terrestrial_burrower,Sq,5.152960011,Scaphiopus_couchii,NA,NA,56.66
3000,MVZ292067,DA,terrestrial_burrower,Sq,5.65605563,Scaphiopus_couchii,NA,NA,56.66
3001,MVZ209071,DP,terrestrial_burrower,Sq,3.228010721,Scaphiopus_couchii,0.2403,0.1568,74.6
3002,MVZ292067,DP,terrestrial_burrower,Sq,6.331330136,Scaphiopus_couchii,NA,NA,56.66
3003,MVZ209071,DA,terrestrial_burrower,Sq,2.751717085,Scaphiopus_couchii,0.2403,0.1568,74.6
3004,MVZ292172,DP,terrestrial_burrower,Sq,1.99834421,Scaphiopus_couchii,NA,NA,47.69
3005,MVZ292172,VA,terrestrial_burrower,Sq,2.905091242,Scaphiopus_couchii,NA,NA,47.69
3006,MVZ292069,VP,terrestrial_burrower,Sq,2.791168161,Scaphiopus_couchii,NA,NA,61.38
3007,MVZ209071,VA,terrestrial_burrower,Sq,2.209260598,Scaphiopus_couchii,0.2403,0.1568,74.6
3008,MVZ292069,DA,terrestrial_burrower,Sq,3.24922093,Scaphiopus_couchii,NA,NA,61.38
3009,MVZ292069,VA,terrestrial_burrower,Sq,2.896410153,Scaphiopus_couchii,NA,NA,61.38
3010,MVZ292069,DP,terrestrial_burrower,Sq,2.7617201,Scaphiopus_couchii,NA,NA,61.38
3011,MVZ292172,VP,terrestrial_burrower,Sq,2.575712364,Scaphiopus_couchii,NA,NA,47.69
3012,MVZ292067,VP,terrestrial_burrower,Sq,5.713234066,Scaphiopus_couchii,NA,NA,56.66
3013,MVZ292172,DA,terrestrial_burrower,Sq,1.834712587,Scaphiopus_couchii,NA,NA,47.69
3014,YPM0519,VA,terrestrial_burrower,Sp,12.675849,Scaphiopus_holbrookii,0.1208,0.9899,59.57
3015,MVZ8731,DP,terrestrial_burrower,Sp,21.031692,Scaphiopus_holbrookii,0.1222,0.854,69.34
3016,MVZ8730,VA,terrestrial_burrower,Sp,15.07769067,Scaphiopus_holbrookii,0.1222,0.854,62.44
3017,MVZ56219,VP,terrestrial_burrower,Sp,7.766334,Scaphiopus_holbrookii,0.1803,0.4991,53.76
3018,YPM0519,DP,terrestrial_burrower,Sp,21.19815767,Scaphiopus_holbrookii,0.1208,0.9899,59.57
3019,YPM0519,DA,terrestrial_burrower,Sp,24.61399333,Scaphiopus_holbrookii,0.1208,0.9899,59.57
3020,YPM0519,VP,terrestrial_burrower,Sp,15.88751467,Scaphiopus_holbrookii,0.1208,0.9899,59.57
3021,MVZ8730,DP,terrestrial_burrower,Sp,27.851093,Scaphiopus_holbrookii,0.1222,0.854,62.44
3022,MVZ56219,VA,terrestrial_burrower,Sp,22.59569667,Scaphiopus_holbrookii,0.1803,0.4991,53.76
3023,MVZ8731,VP,terrestrial_burrower,Sp,13.15634833,Scaphiopus_holbrookii,0.1222,0.854,69.34
3024,MVZ8730,DA,terrestrial_burrower,Sp,19.849767,Scaphiopus_holbrookii,0.1222,0.854,62.44
3025,MVZ8730,VP,terrestrial_burrower,Sp,17.46198533,Scaphiopus_holbrookii,0.1222,0.854,62.44
3026,MVZ8731,VA,terrestrial_burrower,Sp,12.91072167,Scaphiopus_holbrookii,0.1222,0.854,69.34
3027,MVZ8731,DA,terrestrial_burrower,Sp,23.29515967,Scaphiopus_holbrookii,0.1222,0.854,69.34
3028,MVZ56219,VA,terrestrial_burrower,Sq,5.038621833,Scaphiopus_holbrookii,0.1803,0.4991,53.76
3029,MVZ8730,DA,terrestrial_burrower,Sq,4.084335071,Scaphiopus_holbrookii,0.1222,0.854,62.44
3030,YPM0519,DA,terrestrial_burrower,Sq,5.831028483,Scaphiopus_holbrookii,0.1208,0.9899,59.57
3031,MVZ8731,DP,terrestrial_burrower,Sq,5.01123146,Scaphiopus_holbrookii,0.1222,0.854,69.34
3032,MVZ8731,VA,terrestrial_burrower,Sq,3.054294408,Scaphiopus_holbrookii,0.1222,0.854,69.34
3033,YPM0519,VA,terrestrial_burrower,Sq,3.594811262,Scaphiopus_holbrookii,0.1208,0.9899,59.57
3034,MVZ8730,VA,terrestrial_burrower,Sq,2.679166671,Scaphiopus_holbrookii,0.1222,0.854,62.44
3035,MVZ8730,DP,terrestrial_burrower,Sq,5.466607376,Scaphiopus_holbrookii,0.1222,0.854,62.44
3036,MVZ8731,DA,terrestrial_burrower,Sq,5.129771545,Scaphiopus_holbrookii,0.1222,0.854,69.34
3037,MVZ8730,VP,terrestrial_burrower,Sq,2.562963124,Scaphiopus_holbrookii,0.1222,0.854,62.44
3038,YPM0519,VP,terrestrial_burrower,Sq,4.008835967,Scaphiopus_holbrookii,0.1208,0.9899,59.57
3039,MVZ8731,VP,terrestrial_burrower,Sq,2.921382863,Scaphiopus_holbrookii,0.1222,0.854,69.34
3040,YPM0519,DP,terrestrial_burrower,Sq,4.589128079,Scaphiopus_holbrookii,0.1208,0.9899,59.57
3041,MVZ56219,VP,terrestrial_burrower,Sq,1.901342281,Scaphiopus_holbrookii,0.1803,0.4991,53.76
3042,MVZ56216,DP,terrestrial_burrower,Sp,26.74449667,Scaphiopus_holbrookii,0.1803,0.4991,64.48
3043,MVZ56216,DA,terrestrial_burrower,Sp,21.09086367,Scaphiopus_holbrookii,0.1803,0.4991,64.48
3044,MVZ56216,VA,terrestrial_burrower,Sp,37.375955,Scaphiopus_holbrookii,0.1803,0.4991,64.48
3045,MVZ56216,VP,terrestrial_burrower,Sp,11.201499,Scaphiopus_holbrookii,0.1803,0.4991,64.48
3046,MVZ56216,VA,terrestrial_burrower,Sq,5.951377035,Scaphiopus_holbrookii,0.1803,0.4991,64.48
3047,MVZ56216,DA,terrestrial_burrower,Sq,5.292090073,Scaphiopus_holbrookii,0.1803,0.4991,64.48
3048,MVZ56216,VP,terrestrial_burrower,Sq,2.118629617,Scaphiopus_holbrookii,0.1803,0.4991,64.48
3049,KU153383,VP,arboreal,Sp,14.88104433,Scarthyla_goinorum,NA,NA,17.54
3050,KU220335,DP,arboreal,Sp,9.479969333,Scarthyla_goinorum,NA,NA,17.72
3051,KU220333,VA,arboreal,Sp,15.621793,Scarthyla_goinorum,NA,NA,20.77
3052,KU220333,DA,arboreal,Sp,12.266143,Scarthyla_goinorum,NA,NA,20.77
3053,KU220333,DP,arboreal,Sp,12.00300033,Scarthyla_goinorum,NA,NA,20.77
3054,KU220333,VP,arboreal,Sp,17.26387067,Scarthyla_goinorum,NA,NA,20.77
3055,KU220335,DA,arboreal,Sp,7.817438733,Scarthyla_goinorum,NA,NA,17.72
3056,KU220335,VA,arboreal,Sp,19.25743533,Scarthyla_goinorum,NA,NA,17.72
3057,KU153383,DA,arboreal,Sp,9.531107,Scarthyla_goinorum,NA,NA,17.54
3058,KU220335,VP,arboreal,Sp,24.05026333,Scarthyla_goinorum,NA,NA,17.72
3059,KU153384,VP,arboreal,Sq,4.270207445,Scarthyla_goinorum,NA,NA,18.42
3060,KU153384,DP,arboreal,Sq,3.029982372,Scarthyla_goinorum,NA,NA,18.42
3061,KU153383,VP,arboreal,Sq,3.903069527,Scarthyla_goinorum,NA,NA,17.54
3062,KU153383,DA,arboreal,Sq,2.261206026,Scarthyla_goinorum,NA,NA,17.54
3063,KU220333,VP,arboreal,Sq,5.579349497,Scarthyla_goinorum,NA,NA,20.77
3064,KU220335,VA,arboreal,Sq,5.852989018,Scarthyla_goinorum,NA,NA,17.72
3065,KU220335,VP,arboreal,Sq,5.050026378,Scarthyla_goinorum,NA,NA,17.72
3066,KU220335,DP,arboreal,Sq,2.966188568,Scarthyla_goinorum,NA,NA,17.72
3067,KU220333,DP,arboreal,Sq,2.329575223,Scarthyla_goinorum,NA,NA,20.77
3068,KU220333,VA,arboreal,Sq,4.061494995,Scarthyla_goinorum,NA,NA,20.77
3069,KU220335,DA,arboreal,Sq,1.702154302,Scarthyla_goinorum,NA,NA,17.72
3070,KU220333,DA,arboreal,Sq,2.995391694,Scarthyla_goinorum,NA,NA,20.77
3071,YPM5622,VA,terrestrial_leaflitter,Sp,38.06570667,Sclerophrys_gutturalis,0.1795,0.4132,117.63
3072,YPM5622,VP,terrestrial_leaflitter,Sp,31.50382833,Sclerophrys_gutturalis,0.1795,0.4132,117.63
3073,YPM5622,DP,terrestrial_leaflitter,Sp,22.03392367,Sclerophrys_gutturalis,0.1795,0.4132,117.63
3074,YPM5622,DA,terrestrial_leaflitter,Sp,14.87626067,Sclerophrys_gutturalis,0.1795,0.4132,117.63
3075,YPM5622,VP,terrestrial_leaflitter,Sq,9.504606819,Sclerophrys_gutturalis,0.1795,0.4132,117.63
3076,YPM5622,DP,terrestrial_leaflitter,Sq,3.401949483,Sclerophrys_gutturalis,0.1795,0.4132,117.63
3077,YPM5622,DA,terrestrial_leaflitter,Sq,3.407862861,Sclerophrys_gutturalis,0.1795,0.4132,117.63
3078,YPM5622,VA,terrestrial_leaflitter,Sq,6.847294387,Sclerophrys_gutturalis,0.1795,0.4132,117.63
3079,MVZ253434,VP,terrestrial_leaflitter,Sp,9.844244333,Scotobleps_gabonicus,0.1457,1.3591,59.9
3080,MVZ253427,VA,terrestrial_leaflitter,Sp,3.2421756,Scotobleps_gabonicus,0.1457,1.3591,41.42
3081,MVZ253434,DP,terrestrial_leaflitter,Sp,11.85036233,Scotobleps_gabonicus,0.1457,1.3591,59.9
3082,MVZ253427,DA,terrestrial_leaflitter,Sp,3.8849598,Scotobleps_gabonicus,0.1457,1.3591,41.42
3083,MVZ253434,VA,terrestrial_leaflitter,Sp,5.447454,Scotobleps_gabonicus,0.1457,1.3591,59.9
3084,MVZ253427,VP,terrestrial_leaflitter,Sp,8.510587667,Scotobleps_gabonicus,0.1457,1.3591,41.42
3085,MVZ253434,DA,terrestrial_leaflitter,Sp,14.503965,Scotobleps_gabonicus,0.1457,1.3591,59.9
3086,MVZ253427,DP,terrestrial_leaflitter,Sp,13.37299,Scotobleps_gabonicus,0.1457,1.3591,41.42
3087,MVZ253434,DA,terrestrial_leaflitter,Sq,2.901411105,Scotobleps_gabonicus,0.1457,1.3591,59.9
3088,MVZ253434,DP,terrestrial_leaflitter,Sq,3.33518578,Scotobleps_gabonicus,0.1457,1.3591,59.9
3089,MVZ253427,DP,terrestrial_leaflitter,Sq,3.099726958,Scotobleps_gabonicus,0.1457,1.3591,41.42
3090,MVZ253434,VP,terrestrial_leaflitter,Sq,2.003113521,Scotobleps_gabonicus,0.1457,1.3591,59.9
3091,MVZ253427,DA,terrestrial_leaflitter,Sq,0.90062307,Scotobleps_gabonicus,0.1457,1.3591,41.42
3092,MVZ253434,VA,terrestrial_leaflitter,Sq,1.359913737,Scotobleps_gabonicus,0.1457,1.3591,59.9
3093,MVZ253427,VP,terrestrial_leaflitter,Sq,2.101341762,Scotobleps_gabonicus,0.1457,1.3591,41.42
